url,address,price,State of the property,Availability,Number of bedrooms,postal_code,city,Surface bedroom 1,Livable surface,Furnished,Kitchen equipment,Kitchen type,Number of showers,Number of toilets,Type of heating,Type of glazing,Entry phone,Elevator,Access for disabled,Floor of appartment,Number of facades,Number of floors,Garden,Terrace,Surface terrace,Swimming pool,Specific primary energy consumption,Validity date EPC/PEB,CO2 emission,Certification - Electrical installation,Flooding Area type,Demarcated flooding area
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbs79807,Bergstraat 73,510000,New,,2,9700,oudenaarde,,123 m²,,,,,2,,,,Yes,,2,2,,No,Yes,,,,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbt90072,9700 Oudenaarde,195000,,Immediately,2,9700,oudenaarde,,100 m²,No,,,,1,Electricity,,,Yes,,1,2,3,No,Yes,,,197 kWh/m²/year,16/01/2034,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbj71680,Dijkstraat 47,335153,New,,2,9700,oudenaarde,,93 m²,,,,,,,Double glass,Yes,,,1,2,,No,Yes,8 m²,,,,,No certificate,(information not available),(information not available)
https://immovlan.be/en/detail/loft/for-sale/9700/leupegem/rwc40314,Ronseweg 66 226,449000,Excellent,,3,9700,leupegem,,195 m²,,,,,,Gas,Double glass,Yes,Yes,,2,1,2,,Yes,12 m²,No,95 kWh/m²/year,01/04/2035,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbt02470,Dijkstraat 47,334829,New,,2,9700,oudenaarde,,94 m²,,,,,,,Double glass,Yes,,,2,2,,No,Yes,8 m²,,,,,No certificate,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbj71652,Dijkstraat 47,522844,New,,3,9700,oudenaarde,,130 m²,,,,,,,Double glass,Yes,,,3,2,,No,Yes,12 m²,,,,,No certificate,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/raq39332,Oudstrijdersstraat 76,218785,,On contract,1,9700,oudenaarde,,76 m²,,,,,,Electricity,,,No,No,2,,3,,Yes,7 m²,,1 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbu20298,Kattestraat 45 0101,425000,New,,2,9700,oudenaarde,12 m²,106 m²,No,Super equipped,,,1,Hot air,Double glass,Yes,Yes,No,0,3,3,No,Yes,14 m²,No,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/oudenaarde/rbs82856,Broekstraat 144 301,345000,,On contract,2,9700,oudenaarde,,91 m²,,,,,1,Gas,Double glass,,Yes,No,2,,4,,Yes,,No,21 kWh/m²/year,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd17808,Rue Grande 189,354000,New,Immediately,3,7000,mons,,110 m²,No,,,1,2,Gas,,,Yes,,3,4,4,No,Yes,10 m²,,80 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9700/eine/rbi26740,Graaf van Landaststraat 41,328000,,,,9700,eine,,180 m²,,,,,1,,,,Yes,No,0,,,,,,,,,,,no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/7020/nimy/vbd17485,Rue de l'Egalité 47 1,230000,Normal,,3,7020,nimy,13 m²,133 m²,No,,,,1,Gas,Double glass,,,Yes,,2,1,Yes,Yes,5 m²,,196 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb46167,7000 Mons,214471,New,,2,7000,mons,,76 m²,,,,,,Hot air,,,Yes,Yes,1,,,,Yes,,,36 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd09060,Rue de la Tannerie 5 A2,119000,To renovate,On contract,1,7000,mons,17 m²,65 m²,No,,Independent,,1,Gas,Double glass,Yes,Yes,Yes,2,2,7,No,Yes,8 m²,No,113 kWh/m²/year,01/08/2035,,"No, certificate does not comply",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbc91231,7000 Mons,168736,New,,1,7000,mons,1 m²,53 m²,No,,Independent,,1,Hot air,,,Yes,Yes,3,,3,No,Yes,10 m²,,29 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd08357,7000 Mons,100000,Normal,,1,7000,mons,10 m²,40 m²,,,,1,1,,Double glass,Yes,Yes,,2,2,2,No,No,,,789 kWh/m²/year,16/02/2026,,,(information not available),(information not available)
https://immovlan.be/en/detail/triplex/for-sale/7030/saint-symphorien/vbd17521,Rue des Résistants 39,299000,Excellent,,3,7030,saint-symphorien,14 m²,250 m²,No,Fully equipped,Western kitchen,1,,Gas,Double glass,Yes,,,0,,,No,Yes,15 m²,,202 kWh/m²/year,23/03/2035,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/7020/nimy/vaz00027,Route d'Ath 177 3.2,225000,Normal,On contract,4,7020,nimy,,,No,,,,,,Double glass,,,,3,2,,No,Yes,,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbb16137,Digue de Cuesmes,175000,,,1,7000,mons,,51 m²,,,,,,,,,,,,,4,Yes,Yes,6 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd17806,Rue Grande 189,354000,New,Immediately,3,7000,mons,,112 m²,No,,,1,2,Gas,,,Yes,,,4,4,No,Yes,14 m²,,80 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd17807,Rue Grande 189,239000,New,Immediately,1,7000,mons,,72 m²,No,,,,1,Gas,,,Yes,,3,4,4,No,Yes,13 m²,,80 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd17810,Rue Grande 189,347000,New,Immediately,3,7000,mons,,120 m²,No,,,,1,Gas,,,Yes,,4,4,4,No,Yes,9 m²,,80 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd17809,Rue Grande 189,264000,New,Immediately,2,7000,mons,,85 m²,No,,,,1,Gas,,,Yes,,4,4,4,No,Yes,4 m²,,80 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd15918,1300 Wavre,285000,Normal,,3,1300,wavre,,140 m²,No,,,,2,Gas,,,No,,,,3,Yes,Yes,100 m²,,235 kWh/m²/year,01/03/2026,47,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd11534,1300 Wavre,220000,To renovate,,2,1300,wavre,,94 m²,No,Partially equipped,Kitchenette,1,1,Gas,Double glass,Yes,Yes,Yes,6,2,6,No,Yes,13 m²,No,436 kWh/m²/year,,,"No, certificate does not comply",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc98355,rue de l'Hotel 6,210000,Normal,,1,1300,wavre,13 m²,60 m²,No,Super equipped,,,1,Gas,Double glass,,No,No,2,,3,No,Yes,,,114 kWh/m²/year,23/08/2028,22,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/1300/wavre/vbc93019,rue de Bruxelles 26,325000,Normal,,2,1300,wavre,16 m²,105 m²,No,Super equipped,,,2,Gas,Double glass,,No,No,2,,3,No,Yes,,,124 kWh/m²/year,12/09/2033,24,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc94896,1300 Wavre,225000,,,2,1300,wavre,,85 m²,,,,1,,Not specified,,,,,1,3,,Yes,No,,,414 kWh/m²/year,,76,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc95096,Rue Barrière Moye 28 9,295000,Normal,,2,1300,wavre,11 m²,101 m²,No,Fully equipped,Western kitchen,,1,Gas,Double glass,Yes,Yes,Yes,3,,5,,Yes,13 m²,No,127 kWh/m²/year,17/06/2035,23,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd15773,Rue Provinciale 60,505000,New,,3,1300,wavre,14 m²,114 m²,No,Super equipped,,2,2,,Double glass,,Yes,Yes,3,,4,Yes,Yes,,No,85 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd12286,Rue du Pont du Christ 29 3,365000,Fully renovated,On contract,2,1300,wavre,13 m²,123 m²,No,Super equipped,,1,2,Gas,Double glass,Yes,No,No,2,2,3,No,Yes,17 m²,No,115 kWh/m²/year,,22,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd11217,Parc des Saules 2 6,165000,Normal,On contract,1,1300,wavre,9 m²,44 m²,,,,,,Gas,Double glass,,,,,,,No,Yes,,,166 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd14647,1300 Wavre,285000,Normal,,3,1300,wavre,,140 m²,No,,,,2,Gas,,,No,,,,3,Yes,Yes,100 m²,,235 kWh/m²/year,01/03/2026,47,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc98354,rue de l'Hotel 6,260000,Normal,,2,1300,wavre,16 m²,74 m²,No,Super equipped,,,1,Gas,Double glass,,No,No,2,,3,No,Yes,,,103 kWh/m²/year,12/09/2033,20,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/1300/wavre/vbc95095,rue de Bruxelles 26,310000,Normal,,2,1300,wavre,15 m²,91 m²,No,Super equipped,,,2,Gas,Double glass,,No,No,2,,3,No,Yes,,,125 kWh/m²/year,26/10/2033,24,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/ground-floor/for-sale/1300/wavre/vbd15919,1300 Wavre,285000,Normal,,3,1300,wavre,,140 m²,No,,,,2,Gas,,,No,,,,3,Yes,Yes,100 m²,,235 kWh/m²/year,01/03/2026,47,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc95169,Rue Provinciale 60 A2.22,541000,New,,3,1300,wavre,17 m²,126 m²,No,Super equipped,,1,3,,Double glass,Yes,Yes,Yes,2,2,6,,Yes,15 m²,No,85 kWh/m²/year,,15,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/1300/wavre/vbc93024,rue de Bruxelles 26,310000,Normal,,2,1300,wavre,26 m²,102 m²,No,Super equipped,,,2,Gas,Double glass,,No,No,2,,3,No,Yes,,,103 kWh/m²/year,23/08/2028,20,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/limal/vbd12380,Avenue de la Gare 11,249000,To be renovated,Immediately,3,1300,limal,,135 m²,No,,,,1,Gas,,,No,,,4,,No,Yes,,,505 kWh/m²/year,25/09/2030,125,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd15476,Rue du Pont du Christ 19 003,375000,,On contract,3,1300,wavre,,185 m²,No,,,,,Gas,,,Yes,,3,2,3,No,No,,,153 kWh/m²/year,20/07/2033,31,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/limal/vbd13888,Chaussée des Nerviens 15 B,235000,To renovate,,2,1300,limal,,92 m²,No,,,,,,,,,,5,2,6,No,Yes,,,194 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbs55433,Oude Vismarkt 7 2,170000,Excellent,,1,9300,aalst,12 m²,60 m²,,,,,1,,,,Yes,,2,,2,No,No,,,346 kWh/m²/year,,,No certificate,no flooding area,(information not available)
https://immovlan.be/en/detail/penthouse/for-sale/1300/wavre/vbd06164,1300 Wavre,328000,Excellent,,1,1300,wavre,18 m²,75 m²,No,Super equipped,,1,1,Gas,Double glass,Yes,Yes,Yes,4,3,4,,Yes,23 m²,No,121 kWh/m²/year,01/10/2029,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu18433,Hertshage 75 9,165000,Excellent,Immediately,3,9300,aalst,8 m²,100 m²,No,,,,1,,Double glass,,No,No,1,,,No,No,,,499 kWh/m²/year,,5842,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9320/erembodegem/rbt99473,Heuvel 105 3,285000,Excellent,On contract,2,9320,erembodegem,15 m²,110 m²,,Super equipped,,,1,Gas,Double glass,Yes,,,2,3,2,,Yes,7 m²,,252 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu15858,Brouwerijstraat,289100,,,2,9300,aalst,,109 m²,,,,,1,,,,,,,,,No,Yes,26 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbc93020,rue de l'Hotel 6,335000,Normal,,3,1300,wavre,13 m²,127 m²,No,Super equipped,,,1,Gas,Double glass,,No,No,3,,3,No,Yes,,,146 kWh/m²/year,10/05/2030,28,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbj74291,Parklaan 27,325000,Normal,,3,9300,aalst,,184 m²,,,,,1,,Double glass,,Yes,,0,,10,No,Yes,,,267 kWh/m²/year,,,No certificate,no flooding area,(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu18435,Hertshage 75 2,195000,Excellent,Immediately,2,9300,aalst,13 m²,114 m²,No,,,,1,,Double glass,,No,No,1,,,No,No,,,252 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu18407,Hertshage 75 7,95000,Excellent,Immediately,1,9300,aalst,7 m²,36 m²,No,,,,1,,Double glass,,No,No,2,,,No,No,,,702 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbs83138,De Vilanderstraat 18 2,145000,,,2,9300,aalst,,,,,,,,,Double glass,,,,1,,,No,No,,,277 kWh/m²/year,,,No certificate,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt40387,Leo de Béthunelaan 106 5,315000,Excellent,Immediately,2,9300,aalst,14 m²,134 m²,No,,,,1,,Double glass,,Yes,No,2,,,,Yes,12 m²,No,141 kWh/m²/year,,,"No, certificate does not comply",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu18432,Hertshage 75 8,95000,Excellent,Immediately,1,9300,aalst,6 m²,40 m²,No,,,,1,,Double glass,,No,No,2,,,No,No,,,495 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/studio/for-sale/9300/aalst/rbu18396,Hertshage 75 0,92000,Excellent,Immediately,1,9300,aalst,12 m²,46 m²,No,,,,1,,Double glass,,No,No,1,,,No,No,,,517 kWh/m²/year,,,"No, certificate does not comply",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu18406,Hertshage 75 5,95000,Normal,Immediately,2,9300,aalst,16 m²,72 m²,No,,,,1,,Double glass,,No,No,1,,,No,No,,,833 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu15859,Brouwerijstraat,306800,,,2,9300,aalst,,111 m²,,,,,1,,,,,,,,,No,Yes,51 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu05938,Parklaan 207 2,279000,Excellent,From 01/02/2026,2,9300,aalst,17 m²,130 m²,No,,,,1,,Double glass,,Yes,No,1,,,No,Yes,15 m²,,139 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/duplex/for-sale/9300/aalst/rbu18434,Hertshage 75 4,195000,Excellent,Immediately,2,9300,aalst,19 m²,106 m²,No,,,,1,,Double glass,,No,No,1,,,No,No,,,246 kWh/m²/year,,4976,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt74361,Jagershoek 80,179000,Fully renovated,On contract,2,9300,aalst,10 m²,68 m²,,Fully equipped,Western kitchen,,1,Gas,,,,,2,2,,,Yes,,,378 kWh/m²/year,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu19268,Hertshage 75,1650000,Excellent,Immediately,18,9300,aalst,,,No,,,,15,,Double glass,,No,No,0,,,No,No,,,246 kWh/m²/year,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu15860,Brouwerijstraat,288600,,,2,9300,aalst,,101 m²,,,,,1,,,,,,,,,Yes,Yes,44 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbt32527,Fabriekstraat 3 4B,159000,To be renovated,,1,9300,aalst,,54 m²,,,,,1,Gas,Double glass,,Yes,,4,,5,No,Yes,,,199 kWh/m²/year,,,No certificate,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbu08938,Albrechtlaan 15,358200,,,2,9300,aalst,,114 m²,,,,,1,,,,,,,,,Yes,Yes,18 m²,,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9506/idegem/rbs41245,Ninoofsestraat 59 4,265000,New,On contract,2,9506,idegem,,98 m²,No,Super equipped,,,1,,,,Yes,,1,,2,Yes,Yes,8 m²,,,,,"yes, certificate in accordance",(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbt25329,Groteweg 65 3,280000,New,,2,9500,geraardsbergen,,90 m²,,,,,,Hot air,,Yes,Yes,Yes,,,,,Yes,36 m²,No,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbs33673,Jan de Coomanstraat 49,590000,Normal,,0,9500,geraardsbergen,,333 m²,,,,,,Gas,Double glass,,No,No,3,,3,Yes,Yes,,,297 kWh/m²/year,26/04/2033,,Not applicable,no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/moerbeke/rbt11668,9500 Moerbeke,260000,Excellent,,1,9500,moerbeke,14 m²,,,,,,1,Gas,Double glass,,,,0,3,,Yes,Yes,27 m²,,124 kWh/m²/year,,,"yes, certificate in accordance",no flooding area,(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbt38148,Kaai 5,954500,New,,3,9500,geraardsbergen,,193 m²,,,,,,,,,Yes,No,3,,3,Yes,Yes,44 m²,No,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbt38146,Kaai 5,725500,New,,3,9500,geraardsbergen,,172 m²,,,,,,,,,Yes,No,3,,,Yes,Yes,60 m²,No,,,,,(information not available),(information not available)
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbs82181,Groteweg 65 1,265000,New,,1,9500,geraardsbergen,,92 m²,,Super equipped,,,,Hot air,,,Yes,Yes,,,,Yes,Yes,13 m²,,,,,,(information not available),(information not available)
